Customer ID,Segment_Code_2010,Segment_Code_2011,Segment_2010_Name,Segment_2011_Name
15473,0.0,1.0,Low-Value,High-Value Customer
15476,1.0,,High-Value Customer,Lost Customer
15478,0.0,3.0,Low-Value,Loyal Customer
15480,2.0,2.0,At-Risk ,At-Risk 
15482,1.0,1.0,High-Value Customer,High-Value Customer
15483,3.0,2.0,Loyal Customer,At-Risk 
15484,2.0,1.0,At-Risk ,High-Value Customer
15485,2.0,3.0,At-Risk ,Loyal Customer
15488,0.0,2.0,Low-Value,At-Risk 
15489,2.0,0.0,At-Risk ,Low-Value
15491,,3.0,New Customer,Loyal Customer
15493,1.0,3.0,High-Value Customer,Loyal Customer
15494,2.0,0.0,At-Risk ,Low-Value
15497,1.0,0.0,High-Value Customer,Low-Value
15498,-1.0,-1.0,TOP VIP,TOP VIP
15500,,0.0,New Customer,Low-Value
15502,2.0,1.0,At-Risk ,High-Value Customer
15504,0.0,2.0,Low-Value,At-Risk 
15505,,3.0,New Customer,Loyal Customer
15506,3.0,0.0,Loyal Customer,Low-Value
15508,,3.0,New Customer,Loyal Customer
15511,,0.0,New Customer,Low-Value
15512,0.0,2.0,Low-Value,At-Risk 
15513,-1.0,-1.0,TOP VIP,TOP VIP
15514,1.0,1.0,High-Value Customer,High-Value Customer
15516,,2.0,New Customer,At-Risk 
15518,1.0,3.0,High-Value Customer,Loyal Customer
15521,1.0,1.0,High-Value Customer,High-Value Customer
15523,-1.0,2.0,TOP VIP,At-Risk 
15525,0.0,0.0,Low-Value,Low-Value
15527,1.0,1.0,High-Value Customer,High-Value Customer
15529,0.0,1.0,Low-Value,High-Value Customer
15530,0.0,3.0,Low-Value,Loyal Customer
15532,1.0,3.0,High-Value Customer,Loyal Customer
15533,,0.0,New Customer,Low-Value
15535,0.0,3.0,Low-Value,Loyal Customer
15538,2.0,,At-Risk ,Lost Customer
15542,2.0,,At-Risk ,Lost Customer
15544,1.0,1.0,High-Value Customer,High-Value Customer
15547,1.0,1.0,High-Value Customer,High-Value Customer
15549,2.0,3.0,At-Risk ,Loyal Customer
15550,1.0,0.0,High-Value Customer,Low-Value
15551,1.0,2.0,High-Value Customer,At-Risk 
15555,-1.0,1.0,TOP VIP,High-Value Customer
15561,3.0,0.0,Loyal Customer,Low-Value
15562,0.0,2.0,Low-Value,At-Risk 
15563,2.0,0.0,At-Risk ,Low-Value
15568,,0.0,New Customer,Low-Value
15569,1.0,3.0,High-Value Customer,Loyal Customer
15570,1.0,1.0,High-Value Customer,High-Value Customer
15571,1.0,0.0,High-Value Customer,Low-Value
15572,3.0,1.0,Loyal Customer,High-Value Customer
15573,2.0,2.0,At-Risk ,At-Risk 
15574,0.0,3.0,Low-Value,Loyal Customer
15577,0.0,2.0,Low-Value,At-Risk 
15579,3.0,2.0,Loyal Customer,At-Risk 
15580,1.0,,High-Value Customer,Lost Customer
15581,1.0,3.0,High-Value Customer,Loyal Customer
15582,,0.0,New Customer,Low-Value
15584,0.0,0.0,Low-Value,Low-Value
15586,2.0,,At-Risk ,Lost Customer
15587,3.0,3.0,Loyal Customer,Loyal Customer
15589,,2.0,New Customer,At-Risk 
15590,1.0,,High-Value Customer,Lost Customer
15591,0.0,,Low-Value,Lost Customer
15594,,1.0,New Customer,High-Value Customer
15596,3.0,3.0,Loyal Customer,Loyal Customer
15599,0.0,0.0,Low-Value,Low-Value
15600,2.0,,At-Risk ,Lost Customer
15601,-1.0,-1.0,TOP VIP,TOP VIP
15602,1.0,1.0,High-Value Customer,High-Value Customer
15605,2.0,3.0,At-Risk ,Loyal Customer
15606,1.0,1.0,High-Value Customer,High-Value Customer
15607,2.0,2.0,At-Risk ,At-Risk 
15608,0.0,3.0,Low-Value,Loyal Customer
15611,1.0,1.0,High-Value Customer,High-Value Customer
15614,2.0,,At-Risk ,Lost Customer
15615,-1.0,-1.0,TOP VIP,TOP VIP
15617,3.0,,Loyal Customer,Lost Customer
15618,,3.0,New Customer,Loyal Customer
15620,0.0,3.0,Low-Value,Loyal Customer
15621,,0.0,New Customer,Low-Value
15622,1.0,1.0,High-Value Customer,High-Value Customer
15623,1.0,2.0,High-Value Customer,At-Risk 
15624,,3.0,New Customer,Loyal Customer
15625,1.0,3.0,High-Value Customer,Loyal Customer
15626,0.0,2.0,Low-Value,At-Risk 
15628,1.0,1.0,High-Value Customer,High-Value Customer
15629,2.0,,At-Risk ,Lost Customer
15630,0.0,3.0,Low-Value,Loyal Customer
15632,,1.0,New Customer,High-Value Customer
15633,1.0,,High-Value Customer,Lost Customer
15636,0.0,2.0,Low-Value,At-Risk 
15637,2.0,2.0,At-Risk ,At-Risk 
15638,1.0,,High-Value Customer,Lost Customer
15639,0.0,2.0,Low-Value,At-Risk 
15640,1.0,-1.0,High-Value Customer,TOP VIP
15641,1.0,3.0,High-Value Customer,Loyal Customer
15643,,3.0,New Customer,Loyal Customer
15644,,3.0,New Customer,Loyal Customer
15645,0.0,2.0,Low-Value,At-Risk 
15646,0.0,2.0,Low-Value,At-Risk 
15649,3.0,2.0,Loyal Customer,At-Risk 
15651,0.0,0.0,Low-Value,Low-Value
15652,3.0,2.0,Loyal Customer,At-Risk 
15656,,3.0,New Customer,Loyal Customer
15658,2.0,3.0,At-Risk ,Loyal Customer
15659,0.0,2.0,Low-Value,At-Risk 
15660,3.0,1.0,Loyal Customer,High-Value Customer
15661,3.0,2.0,Loyal Customer,At-Risk 
15664,2.0,2.0,At-Risk ,At-Risk 
15665,2.0,3.0,At-Risk ,Loyal Customer
15669,,3.0,New Customer,Loyal Customer
15671,,1.0,New Customer,High-Value Customer
15673,2.0,3.0,At-Risk ,Loyal Customer
15674,1.0,3.0,High-Value Customer,Loyal Customer
15675,0.0,2.0,Low-Value,At-Risk 
15676,,3.0,New Customer,Loyal Customer
15677,0.0,2.0,Low-Value,At-Risk 
15678,3.0,2.0,Loyal Customer,At-Risk 
15679,,0.0,New Customer,Low-Value
15680,1.0,0.0,High-Value Customer,Low-Value
15681,1.0,3.0,High-Value Customer,Loyal Customer
15684,0.0,,Low-Value,Lost Customer
15687,,1.0,New Customer,High-Value Customer
15689,0.0,2.0,Low-Value,At-Risk 
15691,3.0,2.0,Loyal Customer,At-Risk 
15694,1.0,-1.0,High-Value Customer,TOP VIP
15695,0.0,2.0,Low-Value,At-Risk 
15696,2.0,1.0,At-Risk ,High-Value Customer
15701,,0.0,New Customer,Low-Value
15704,2.0,3.0,At-Risk ,Loyal Customer
15706,,3.0,New Customer,Loyal Customer
15707,,3.0,New Customer,Loyal Customer
15708,3.0,1.0,Loyal Customer,High-Value Customer
15712,1.0,0.0,High-Value Customer,Low-Value
15713,0.0,2.0,Low-Value,At-Risk 
15714,0.0,0.0,Low-Value,Low-Value
15715,2.0,,At-Risk ,Lost Customer
15716,2.0,3.0,At-Risk ,Loyal Customer
15717,0.0,2.0,Low-Value,At-Risk 
15719,-1.0,-1.0,TOP VIP,TOP VIP
15722,2.0,3.0,At-Risk ,Loyal Customer
15723,2.0,2.0,At-Risk ,At-Risk 
15724,0.0,2.0,Low-Value,At-Risk 
15727,1.0,1.0,High-Value Customer,High-Value Customer
15729,0.0,2.0,Low-Value,At-Risk 
15730,3.0,3.0,Loyal Customer,Loyal Customer
15732,2.0,2.0,At-Risk ,At-Risk 
15734,2.0,3.0,At-Risk ,Loyal Customer
15737,,1.0,New Customer,High-Value Customer
15738,-1.0,1.0,TOP VIP,High-Value Customer
15743,,0.0,New Customer,Low-Value
15745,,0.0,New Customer,Low-Value
15747,1.0,0.0,High-Value Customer,Low-Value
15748,0.0,2.0,Low-Value,At-Risk 
15749,,3.0,New Customer,Loyal Customer
15750,1.0,1.0,High-Value Customer,High-Value Customer
15751,2.0,,At-Risk ,Lost Customer
15752,2.0,1.0,At-Risk ,High-Value Customer
15754,2.0,2.0,At-Risk ,At-Risk 
15755,1.0,1.0,High-Value Customer,High-Value Customer
15756,,3.0,New Customer,Loyal Customer
15757,1.0,2.0,High-Value Customer,At-Risk 
15759,2.0,2.0,At-Risk ,At-Risk 
15764,2.0,3.0,At-Risk ,Loyal Customer
15766,0.0,2.0,Low-Value,At-Risk 
15768,1.0,3.0,High-Value Customer,Loyal Customer
15769,-1.0,-1.0,TOP VIP,TOP VIP
15771,2.0,,At-Risk ,Lost Customer
15774,2.0,2.0,At-Risk ,At-Risk 
15777,3.0,3.0,Loyal Customer,Loyal Customer
15780,,2.0,New Customer,At-Risk 
15781,,0.0,New Customer,Low-Value
15782,0.0,0.0,Low-Value,Low-Value
15785,1.0,3.0,High-Value Customer,Loyal Customer
15786,2.0,3.0,At-Risk ,Loyal Customer
15787,,0.0,New Customer,Low-Value
15789,2.0,2.0,At-Risk ,At-Risk 
15791,2.0,3.0,At-Risk ,Loyal Customer
15793,3.0,0.0,Loyal Customer,Low-Value
15795,2.0,2.0,At-Risk ,At-Risk 
15796,1.0,1.0,High-Value Customer,High-Value Customer
15797,0.0,3.0,Low-Value,Loyal Customer
15798,2.0,,At-Risk ,Lost Customer
15799,0.0,3.0,Low-Value,Loyal Customer
15800,2.0,2.0,At-Risk ,At-Risk 
15801,,3.0,New Customer,Loyal Customer
15803,2.0,2.0,At-Risk ,At-Risk 
15804,,1.0,New Customer,High-Value Customer
15805,1.0,-1.0,High-Value Customer,TOP VIP
15806,,3.0,New Customer,Loyal Customer
15807,0.0,3.0,Low-Value,Loyal Customer
15808,-1.0,3.0,TOP VIP,Loyal Customer
15809,0.0,3.0,Low-Value,Loyal Customer
15810,3.0,3.0,Loyal Customer,Loyal Customer
15811,3.0,1.0,Loyal Customer,High-Value Customer
15812,2.0,3.0,At-Risk ,Loyal Customer
15814,3.0,1.0,Loyal Customer,High-Value Customer
15815,,3.0,New Customer,Loyal Customer
15817,2.0,,At-Risk ,Lost Customer
15819,2.0,3.0,At-Risk ,Loyal Customer
15822,2.0,0.0,At-Risk ,Low-Value
15826,0.0,3.0,Low-Value,Loyal Customer
15827,1.0,1.0,High-Value Customer,High-Value Customer
15831,,3.0,New Customer,Loyal Customer
15834,3.0,3.0,Loyal Customer,Loyal Customer
15835,,3.0,New Customer,Loyal Customer
15838,-1.0,-1.0,TOP VIP,TOP VIP
15839,,3.0,New Customer,Loyal Customer
15841,1.0,3.0,High-Value Customer,Loyal Customer
15845,2.0,1.0,At-Risk ,High-Value Customer
15847,0.0,2.0,Low-Value,At-Risk 
15850,3.0,2.0,Loyal Customer,At-Risk 
15852,0.0,2.0,Low-Value,At-Risk 
15854,1.0,1.0,High-Value Customer,High-Value Customer
15855,0.0,3.0,Low-Value,Loyal Customer
15856,-1.0,-1.0,TOP VIP,TOP VIP
15858,2.0,1.0,At-Risk ,High-Value Customer
15860,1.0,3.0,High-Value Customer,Loyal Customer
15861,2.0,1.0,At-Risk ,High-Value Customer
15862,1.0,0.0,High-Value Customer,Low-Value
15863,0.0,2.0,Low-Value,At-Risk 
15864,0.0,1.0,Low-Value,High-Value Customer
15865,2.0,3.0,At-Risk ,Loyal Customer
15867,-1.0,1.0,TOP VIP,High-Value Customer
15869,0.0,2.0,Low-Value,At-Risk 
15870,3.0,2.0,Loyal Customer,At-Risk 
15872,3.0,0.0,Loyal Customer,Low-Value
15873,0.0,,Low-Value,Lost Customer
15874,1.0,1.0,High-Value Customer,High-Value Customer
15879,2.0,,At-Risk ,Lost Customer
15881,,3.0,New Customer,Loyal Customer
15882,3.0,3.0,Loyal Customer,Loyal Customer
15885,1.0,2.0,High-Value Customer,At-Risk 
15886,2.0,2.0,At-Risk ,At-Risk 
15887,2.0,,At-Risk ,Lost Customer
15888,0.0,2.0,Low-Value,At-Risk 
15889,3.0,2.0,Loyal Customer,At-Risk 
15890,3.0,,Loyal Customer,Lost Customer
15898,1.0,1.0,High-Value Customer,High-Value Customer
15900,0.0,2.0,Low-Value,At-Risk 
15901,0.0,0.0,Low-Value,Low-Value
15903,1.0,1.0,High-Value Customer,High-Value Customer
15906,3.0,1.0,Loyal Customer,High-Value Customer
15907,,0.0,New Customer,Low-Value
15910,1.0,1.0,High-Value Customer,High-Value Customer
15911,2.0,,At-Risk ,Lost Customer
15912,2.0,2.0,At-Risk ,At-Risk 
15916,1.0,1.0,High-Value Customer,High-Value Customer
15917,2.0,2.0,At-Risk ,At-Risk 
15918,0.0,2.0,Low-Value,At-Risk 
15920,2.0,2.0,At-Risk ,At-Risk 
15921,0.0,2.0,Low-Value,At-Risk 
15932,,1.0,New Customer,High-Value Customer
15933,,0.0,New Customer,Low-Value
15938,0.0,3.0,Low-Value,Loyal Customer
15939,3.0,1.0,Loyal Customer,High-Value Customer
15944,2.0,2.0,At-Risk ,At-Risk 
15945,0.0,2.0,Low-Value,At-Risk 
15946,2.0,,At-Risk ,Lost Customer
15948,0.0,0.0,Low-Value,Low-Value
15950,1.0,3.0,High-Value Customer,Loyal Customer
15951,0.0,0.0,Low-Value,Low-Value
15952,,3.0,New Customer,Loyal Customer
15953,1.0,1.0,High-Value Customer,High-Value Customer
15955,1.0,1.0,High-Value Customer,High-Value Customer
15957,0.0,2.0,Low-Value,At-Risk 
15958,0.0,2.0,Low-Value,At-Risk 
15959,2.0,,At-Risk ,Lost Customer
15960,3.0,,Loyal Customer,Lost Customer
15965,1.0,0.0,High-Value Customer,Low-Value
15967,1.0,2.0,High-Value Customer,At-Risk 
15969,0.0,0.0,Low-Value,Low-Value
15971,1.0,1.0,High-Value Customer,High-Value Customer
15972,2.0,,At-Risk ,Lost Customer
15974,,1.0,New Customer,High-Value Customer
15976,2.0,2.0,At-Risk ,At-Risk 
15978,2.0,2.0,At-Risk ,At-Risk 
15980,2.0,3.0,At-Risk ,Loyal Customer
15981,1.0,1.0,High-Value Customer,High-Value Customer
15983,2.0,3.0,At-Risk ,Loyal Customer
15984,-1.0,1.0,TOP VIP,High-Value Customer
15985,2.0,3.0,At-Risk ,Loyal Customer
15987,0.0,1.0,Low-Value,High-Value Customer
15988,0.0,2.0,Low-Value,At-Risk 
15990,2.0,2.0,At-Risk ,At-Risk 
15992,3.0,2.0,Loyal Customer,At-Risk 
15993,,1.0,New Customer,High-Value Customer
15994,0.0,2.0,Low-Value,At-Risk 
15996,0.0,3.0,Low-Value,Loyal Customer
15998,1.0,3.0,High-Value Customer,Loyal Customer
16000,,1.0,New Customer,High-Value Customer
16003,1.0,1.0,High-Value Customer,High-Value Customer
16004,2.0,,At-Risk ,Lost Customer
16005,1.0,0.0,High-Value Customer,Low-Value
16007,3.0,3.0,Loyal Customer,Loyal Customer
16008,1.0,0.0,High-Value Customer,Low-Value
16009,,0.0,New Customer,Low-Value
16010,1.0,2.0,High-Value Customer,At-Risk 
16011,1.0,1.0,High-Value Customer,High-Value Customer
16012,2.0,3.0,At-Risk ,Loyal Customer
16013,-1.0,-1.0,TOP VIP,TOP VIP
16014,0.0,3.0,Low-Value,Loyal Customer
16015,,0.0,New Customer,Low-Value
16016,3.0,1.0,Loyal Customer,High-Value Customer
16017,2.0,2.0,At-Risk ,At-Risk 
16018,0.0,2.0,Low-Value,At-Risk 
16019,-1.0,1.0,TOP VIP,High-Value Customer
16020,,0.0,New Customer,Low-Value
16023,,3.0,New Customer,Loyal Customer
16024,0.0,2.0,Low-Value,At-Risk 
16027,2.0,3.0,At-Risk ,Loyal Customer
16029,-1.0,-1.0,TOP VIP,TOP VIP
16032,2.0,,At-Risk ,Lost Customer
16033,1.0,-1.0,High-Value Customer,TOP VIP
16034,3.0,2.0,Loyal Customer,At-Risk 
16036,2.0,2.0,At-Risk ,At-Risk 
16037,0.0,3.0,Low-Value,Loyal Customer
16038,,0.0,New Customer,Low-Value
16040,2.0,3.0,At-Risk ,Loyal Customer
16041,,3.0,New Customer,Loyal Customer
16042,3.0,0.0,Loyal Customer,Low-Value
16043,3.0,3.0,Loyal Customer,Loyal Customer
16045,2.0,3.0,At-Risk ,Loyal Customer
16048,0.0,2.0,Low-Value,At-Risk 
16049,3.0,3.0,Loyal Customer,Loyal Customer
16050,0.0,2.0,Low-Value,At-Risk 
16053,2.0,3.0,At-Risk ,Loyal Customer
16054,2.0,2.0,At-Risk ,At-Risk 
16057,2.0,1.0,At-Risk ,High-Value Customer
16059,1.0,3.0,High-Value Customer,Loyal Customer
16060,0.0,,Low-Value,Lost Customer
16062,3.0,0.0,Loyal Customer,Low-Value
16065,1.0,2.0,High-Value Customer,At-Risk 
16066,,1.0,New Customer,High-Value Customer
16067,2.0,,At-Risk ,Lost Customer
16071,2.0,2.0,At-Risk ,At-Risk 
16072,2.0,2.0,At-Risk ,At-Risk 
16076,,1.0,New Customer,High-Value Customer
16079,,0.0,New Customer,Low-Value
16080,3.0,2.0,Loyal Customer,At-Risk 
16081,2.0,3.0,At-Risk ,Loyal Customer
16083,3.0,3.0,Loyal Customer,Loyal Customer
16085,1.0,0.0,High-Value Customer,Low-Value
16086,1.0,3.0,High-Value Customer,Loyal Customer
16087,1.0,,High-Value Customer,Lost Customer
16092,2.0,3.0,At-Risk ,Loyal Customer
16094,1.0,0.0,High-Value Customer,Low-Value
16096,2.0,2.0,At-Risk ,At-Risk 
16098,2.0,3.0,At-Risk ,Loyal Customer
16099,2.0,3.0,At-Risk ,Loyal Customer
16101,2.0,2.0,At-Risk ,At-Risk 
16102,,3.0,New Customer,Loyal Customer
16103,1.0,1.0,High-Value Customer,High-Value Customer
16104,1.0,2.0,High-Value Customer,At-Risk 
16105,2.0,2.0,At-Risk ,At-Risk 
16107,,1.0,New Customer,High-Value Customer
16108,2.0,2.0,At-Risk ,At-Risk 
16109,0.0,2.0,Low-Value,At-Risk 
16110,0.0,3.0,Low-Value,Loyal Customer
16112,,2.0,New Customer,At-Risk 
16115,2.0,1.0,At-Risk ,High-Value Customer
16117,0.0,2.0,Low-Value,At-Risk 
16119,1.0,0.0,High-Value Customer,Low-Value
16120,2.0,3.0,At-Risk ,Loyal Customer
16121,3.0,3.0,Loyal Customer,Loyal Customer
16122,3.0,3.0,Loyal Customer,Loyal Customer
16124,2.0,2.0,At-Risk ,At-Risk 
16125,1.0,2.0,High-Value Customer,At-Risk 
16126,1.0,1.0,High-Value Customer,High-Value Customer
16128,1.0,1.0,High-Value Customer,High-Value Customer
16129,2.0,,At-Risk ,Lost Customer
16130,2.0,,At-Risk ,Lost Customer
16131,1.0,3.0,High-Value Customer,Loyal Customer
16133,-1.0,-1.0,TOP VIP,TOP VIP
16134,2.0,0.0,At-Risk ,Low-Value
16136,0.0,3.0,Low-Value,Loyal Customer
16138,3.0,,Loyal Customer,Lost Customer
16139,0.0,0.0,Low-Value,Low-Value
16140,0.0,2.0,Low-Value,At-Risk 
16143,2.0,1.0,At-Risk ,High-Value Customer
16145,1.0,1.0,High-Value Customer,High-Value Customer
16146,0.0,3.0,Low-Value,Loyal Customer
16147,2.0,2.0,At-Risk ,At-Risk 
16149,0.0,0.0,Low-Value,Low-Value
16150,2.0,3.0,At-Risk ,Loyal Customer
16153,2.0,3.0,At-Risk ,Loyal Customer
16155,3.0,,Loyal Customer,Lost Customer
16156,1.0,1.0,High-Value Customer,High-Value Customer
16157,,0.0,New Customer,Low-Value
16158,2.0,,At-Risk ,Lost Customer
16159,2.0,2.0,At-Risk ,At-Risk 
16161,-1.0,-1.0,TOP VIP,TOP VIP
16163,2.0,2.0,At-Risk ,At-Risk 
16164,,0.0,New Customer,Low-Value
16167,2.0,,At-Risk ,Lost Customer
16168,-1.0,1.0,TOP VIP,High-Value Customer
16169,,0.0,New Customer,Low-Value
16170,1.0,3.0,High-Value Customer,Loyal Customer
16172,2.0,3.0,At-Risk ,Loyal Customer
16173,,1.0,New Customer,High-Value Customer
16174,2.0,3.0,At-Risk ,Loyal Customer
16175,2.0,3.0,At-Risk ,Loyal Customer
16176,2.0,,At-Risk ,Lost Customer
16177,2.0,2.0,At-Risk ,At-Risk 
16180,2.0,1.0,At-Risk ,High-Value Customer
16182,2.0,3.0,At-Risk ,Loyal Customer
16183,3.0,2.0,Loyal Customer,At-Risk 
16184,,3.0,New Customer,Loyal Customer
16185,0.0,0.0,Low-Value,Low-Value
16186,1.0,1.0,High-Value Customer,High-Value Customer
16187,,-1.0,New Customer,TOP VIP
16188,0.0,3.0,Low-Value,Loyal Customer
16190,1.0,2.0,High-Value Customer,At-Risk 
16191,1.0,-1.0,High-Value Customer,TOP VIP
16197,2.0,,At-Risk ,Lost Customer
16199,1.0,,High-Value Customer,Lost Customer
16200,1.0,0.0,High-Value Customer,Low-Value
16201,0.0,0.0,Low-Value,Low-Value
16202,1.0,2.0,High-Value Customer,At-Risk 
16203,0.0,3.0,Low-Value,Loyal Customer
16204,3.0,2.0,Loyal Customer,At-Risk 
16205,3.0,0.0,Loyal Customer,Low-Value
16206,1.0,3.0,High-Value Customer,Loyal Customer
16208,1.0,2.0,High-Value Customer,At-Risk 
16209,3.0,3.0,Loyal Customer,Loyal Customer
16210,-1.0,-1.0,TOP VIP,TOP VIP
16211,0.0,2.0,Low-Value,At-Risk 
16212,0.0,0.0,Low-Value,Low-Value
16214,0.0,3.0,Low-Value,Loyal Customer
16218,3.0,1.0,Loyal Customer,High-Value Customer
16221,1.0,3.0,High-Value Customer,Loyal Customer
16224,0.0,3.0,Low-Value,Loyal Customer
16225,1.0,3.0,High-Value Customer,Loyal Customer
16226,3.0,2.0,Loyal Customer,At-Risk 
16227,0.0,2.0,Low-Value,At-Risk 
16228,3.0,,Loyal Customer,Lost Customer
16229,3.0,3.0,Loyal Customer,Loyal Customer
16231,3.0,,Loyal Customer,Lost Customer
16232,2.0,3.0,At-Risk ,Loyal Customer
16233,1.0,2.0,High-Value Customer,At-Risk 
16234,0.0,,Low-Value,Lost Customer
16235,3.0,3.0,Loyal Customer,Loyal Customer
16239,3.0,2.0,Loyal Customer,At-Risk 
16241,3.0,1.0,Loyal Customer,High-Value Customer
16242,1.0,1.0,High-Value Customer,High-Value Customer
16245,,0.0,New Customer,Low-Value
16249,,3.0,New Customer,Loyal Customer
16250,0.0,2.0,Low-Value,At-Risk 
16253,2.0,3.0,At-Risk ,Loyal Customer
16254,3.0,,Loyal Customer,Lost Customer
16255,1.0,1.0,High-Value Customer,High-Value Customer
16256,0.0,2.0,Low-Value,At-Risk 
16258,1.0,1.0,High-Value Customer,High-Value Customer
16259,0.0,,Low-Value,Lost Customer
16261,0.0,0.0,Low-Value,Low-Value
16265,3.0,1.0,Loyal Customer,High-Value Customer
16266,2.0,3.0,At-Risk ,Loyal Customer
16271,2.0,0.0,At-Risk ,Low-Value
16275,2.0,2.0,At-Risk ,At-Risk 
16276,2.0,2.0,At-Risk ,At-Risk 
16278,0.0,2.0,Low-Value,At-Risk 
16279,1.0,0.0,High-Value Customer,Low-Value
16281,2.0,3.0,At-Risk ,Loyal Customer
16282,2.0,2.0,At-Risk ,At-Risk 
16283,2.0,1.0,At-Risk ,High-Value Customer
16284,0.0,0.0,Low-Value,Low-Value
16287,3.0,2.0,Loyal Customer,At-Risk 
16290,2.0,,At-Risk ,Lost Customer
16292,3.0,2.0,Loyal Customer,At-Risk 
16293,1.0,1.0,High-Value Customer,High-Value Customer
16295,,0.0,New Customer,Low-Value
16296,2.0,,At-Risk ,Lost Customer
16298,3.0,0.0,Loyal Customer,Low-Value
16300,2.0,,At-Risk ,Lost Customer
16303,1.0,3.0,High-Value Customer,Loyal Customer
16306,0.0,3.0,Low-Value,Loyal Customer
16307,2.0,,At-Risk ,Lost Customer
16308,2.0,3.0,At-Risk ,Loyal Customer
16314,3.0,,Loyal Customer,Lost Customer
16316,1.0,1.0,High-Value Customer,High-Value Customer
16317,2.0,3.0,At-Risk ,Loyal Customer
16320,2.0,3.0,At-Risk ,Loyal Customer
16321,0.0,3.0,Low-Value,Loyal Customer
16324,,2.0,New Customer,At-Risk 
16325,1.0,3.0,High-Value Customer,Loyal Customer
16326,1.0,1.0,High-Value Customer,High-Value Customer
16327,1.0,1.0,High-Value Customer,High-Value Customer
16329,2.0,,At-Risk ,Lost Customer
16330,0.0,0.0,Low-Value,Low-Value
16331,2.0,,At-Risk ,Lost Customer
16332,0.0,1.0,Low-Value,High-Value Customer
16333,,-1.0,New Customer,TOP VIP
16335,2.0,,At-Risk ,Lost Customer
16336,2.0,,At-Risk ,Lost Customer
16340,2.0,2.0,At-Risk ,At-Risk 
16341,2.0,3.0,At-Risk ,Loyal Customer
16342,,2.0,New Customer,At-Risk 
16343,0.0,0.0,Low-Value,Low-Value
16344,2.0,2.0,At-Risk ,At-Risk 
16347,1.0,0.0,High-Value Customer,Low-Value
16348,0.0,1.0,Low-Value,High-Value Customer
16350,3.0,0.0,Loyal Customer,Low-Value
16351,1.0,2.0,High-Value Customer,At-Risk 
16353,1.0,-1.0,High-Value Customer,TOP VIP
16354,3.0,2.0,Loyal Customer,At-Risk 
16356,3.0,2.0,Loyal Customer,At-Risk 
16357,0.0,0.0,Low-Value,Low-Value
16358,0.0,1.0,Low-Value,High-Value Customer
16359,1.0,1.0,High-Value Customer,High-Value Customer
16360,,1.0,New Customer,High-Value Customer
16361,,0.0,New Customer,Low-Value
16362,0.0,3.0,Low-Value,Loyal Customer
16365,1.0,1.0,High-Value Customer,High-Value Customer
16366,2.0,2.0,At-Risk ,At-Risk 
16367,3.0,0.0,Loyal Customer,Low-Value
16368,0.0,0.0,Low-Value,Low-Value
16369,2.0,0.0,At-Risk ,Low-Value
16370,,3.0,New Customer,Loyal Customer
16372,2.0,2.0,At-Risk ,At-Risk 
16374,2.0,2.0,At-Risk ,At-Risk 
16378,,2.0,New Customer,At-Risk 
16379,,1.0,New Customer,High-Value Customer
16383,1.0,2.0,High-Value Customer,At-Risk 
16384,0.0,2.0,Low-Value,At-Risk 
16385,0.0,3.0,Low-Value,Loyal Customer
16386,3.0,2.0,Loyal Customer,At-Risk 
16387,3.0,2.0,Loyal Customer,At-Risk 
16389,,3.0,New Customer,Loyal Customer
16390,0.0,,Low-Value,Lost Customer
16391,2.0,,At-Risk ,Lost Customer
16392,0.0,2.0,Low-Value,At-Risk 
16393,1.0,1.0,High-Value Customer,High-Value Customer
16394,,3.0,New Customer,Loyal Customer
16395,1.0,3.0,High-Value Customer,Loyal Customer
16399,0.0,0.0,Low-Value,Low-Value
16400,1.0,2.0,High-Value Customer,At-Risk 
16401,1.0,1.0,High-Value Customer,High-Value Customer
16406,0.0,2.0,Low-Value,At-Risk 
16407,3.0,1.0,Loyal Customer,High-Value Customer
16409,1.0,3.0,High-Value Customer,Loyal Customer
16411,3.0,2.0,Loyal Customer,At-Risk 
16412,3.0,2.0,Loyal Customer,At-Risk 
16414,0.0,2.0,Low-Value,At-Risk 
16415,0.0,2.0,Low-Value,At-Risk 
16416,1.0,0.0,High-Value Customer,Low-Value
16418,0.0,3.0,Low-Value,Loyal Customer
16419,0.0,3.0,Low-Value,Loyal Customer
16421,3.0,,Loyal Customer,Lost Customer
16422,-1.0,-1.0,TOP VIP,TOP VIP
16426,,1.0,New Customer,High-Value Customer
16428,0.0,,Low-Value,Lost Customer
16430,3.0,2.0,Loyal Customer,At-Risk 
16431,,3.0,New Customer,Loyal Customer
16434,2.0,1.0,At-Risk ,High-Value Customer
16435,2.0,,At-Risk ,Lost Customer
16436,0.0,,Low-Value,Lost Customer
16438,,0.0,New Customer,Low-Value
16440,0.0,1.0,Low-Value,High-Value Customer
16441,0.0,2.0,Low-Value,At-Risk 
16442,0.0,0.0,Low-Value,Low-Value
16444,1.0,3.0,High-Value Customer,Loyal Customer
16445,3.0,2.0,Loyal Customer,At-Risk 
16447,0.0,2.0,Low-Value,At-Risk 
16450,2.0,2.0,At-Risk ,At-Risk 
16451,0.0,2.0,Low-Value,At-Risk 
16455,3.0,3.0,Loyal Customer,Loyal Customer
16456,1.0,3.0,High-Value Customer,Loyal Customer
16458,1.0,1.0,High-Value Customer,High-Value Customer
