Customer ID,R_2010,F_2010,M_2010,R_2011,F_2011,M_2011
15076,148.0,2.0,566.89,172.0,1.0,880.85
15078,10.0,24.0,8352.27,6.0,28.0,8924.460000000001
15079,21.0,8.0,2871.74,212.0,3.0,753.66
15081,23.0,8.0,1460.92,21.0,4.0,393.65
15089,,0.0,0.0,9.0,6.0,2420.84
15091,330.0,2.0,565.9,67.0,1.0,480.71
15092,118.0,1.0,318.65,214.0,2.0,457.81
15093,28.0,18.0,9729.09,17.0,5.0,3973.29
15095,76.0,6.0,1771.04,103.0,4.0,1370.6
15097,239.0,2.0,660.27,3.0,1.0,248.08
15098,,0.0,0.0,181.0,3.0,39916.5
15100,22.0,6.0,2018.6999999999998,333.0,1.0,175.2
15101,15.0,5.0,1262.69,8.0,1.0,215.25
15105,86.0,2.0,795.98,17.0,7.0,2298.93
15106,,0.0,0.0,17.0,5.0,1422.52
15107,16.0,5.0,681.9,310.0,4.0,142.45
15108,,0.0,0.0,141.0,3.0,1159.25
15109,235.0,2.0,498.15000000000003,245.0,1.0,484.95
15110,59.0,2.0,509.75,23.0,4.0,996.1
15111,28.0,3.0,1163.39,28.0,2.0,1278.98
15113,,0.0,0.0,9.0,3.0,3509.04
15114,39.0,2.0,639.56,29.0,10.0,2760.56
15116,,0.0,0.0,17.0,4.0,1352.75
15117,104.0,3.0,934.19,14.0,5.0,1551.78
15122,78.0,8.0,2853.4900000000002,113.0,3.0,1633.78
15123,77.0,3.0,2456.86,6.0,2.0,2199.31
15124,132.0,2.0,266.63,22.0,2.0,184.19
15125,135.0,9.0,5496.39,24.0,15.0,11528.48
15128,86.0,1.0,312.68,59.0,4.0,1471.0
15129,41.0,12.0,3412.78,49.0,11.0,3447.4
15132,,0.0,0.0,17.0,5.0,977.9300000000001
15133,38.0,2.0,824.48,127.0,3.0,982.42
15134,37.0,2.0,208.3,14.0,8.0,1387.99
15136,,0.0,0.0,2.0,4.0,1286.7
15140,98.0,1.0,889.44,51.0,7.0,2354.25
15141,113.0,7.0,1388.47,,0.0,0.0
15142,66.0,5.0,2121.18,45.0,1.0,498.74
15144,35.0,12.0,5579.87,7.0,17.0,6580.44
15145,,0.0,0.0,3.0,4.0,1194.73
15149,233.0,3.0,1003.8100000000001,133.0,1.0,520.8000000000001
15150,112.0,3.0,3686.61,16.0,10.0,5291.33
15152,357.0,1.0,518.14,9.0,13.0,4745.69
15154,134.0,2.0,1089.44,74.0,1.0,254.28
15156,,0.0,0.0,0.0,3.0,961.49
15157,14.0,3.0,1803.5,3.0,2.0,850.61
15159,17.0,6.0,5336.7,1.0,28.0,16780.03
15160,13.0,4.0,589.27,,0.0,0.0
15164,45.0,6.0,1203.53,68.0,3.0,824.58
15167,63.0,4.0,1468.82,320.0,1.0,158.8
15172,,0.0,0.0,8.0,5.0,1624.05
15173,36.0,7.0,1494.6,,0.0,0.0
15179,48.0,8.0,5284.97,17.0,5.0,2206.95
15180,23.0,3.0,816.9300000000001,,0.0,0.0
15181,76.0,2.0,510.72,65.0,3.0,689.4799999999999
15182,41.0,9.0,2376.1,153.0,2.0,622.85
15183,203.0,3.0,639.93,,0.0,0.0
15184,43.0,2.0,283.19,28.0,2.0,402.2
15186,130.0,3.0,991.7900000000001,13.0,2.0,411.41
15187,,0.0,0.0,1.0,15.0,4762.18
15189,37.0,5.0,1298.99,0.0,41.0,16225.39
15191,119.0,3.0,588.05,,0.0,0.0
15192,21.0,3.0,937.07,119.0,2.0,729.32
15194,14.0,16.0,5963.99,2.0,12.0,6057.54
15197,14.0,4.0,1354.4,10.0,2.0,523.11
15198,64.0,3.0,377.71,91.0,2.0,193.64
15199,30.0,6.0,1853.7,58.0,4.0,1268.7
15201,95.0,2.0,606.4100000000001,86.0,5.0,1236.54
15203,46.0,9.0,2572.38,25.0,6.0,1827.8
15206,,0.0,0.0,9.0,4.0,420.29999999999995
15207,72.0,3.0,683.9200000000001,,0.0,0.0
15208,9.0,2.0,165.8,0.0,4.0,804.72
15210,34.0,2.0,845.01,224.0,1.0,331.18
15214,,0.0,0.0,1.0,8.0,1661.44
15215,49.0,4.0,1687.49,46.0,3.0,734.94
15218,45.0,11.0,5696.9400000000005,10.0,11.0,5756.89
15220,,0.0,0.0,51.0,6.0,1778.96
15221,22.0,4.0,2062.2000000000003,,0.0,0.0
15222,128.0,10.0,2965.91,318.0,1.0,585.0
15223,265.0,3.0,662.2,225.0,2.0,755.75
15224,14.0,5.0,871.36,,0.0,0.0
15227,52.0,4.0,1269.0900000000001,36.0,5.0,1219.4
15228,84.0,2.0,2193.56,65.0,4.0,3386.71
15235,7.0,7.0,1219.89,217.0,9.0,1552.8700000000001
15237,,0.0,0.0,1.0,4.0,1412.32
15238,,0.0,0.0,28.0,3.0,1071.99
15240,30.0,7.0,2753.41,44.0,5.0,1706.57
15241,86.0,3.0,1293.72,66.0,8.0,1756.44
15244,322.0,1.0,280.51,64.0,2.0,631.57
15245,58.0,5.0,2095.0,133.0,3.0,2515.84
15246,14.0,2.0,452.25,237.0,1.0,328.15000000000003
15247,133.0,2.0,620.06,121.0,1.0,356.0
15248,67.0,3.0,1893.93,,0.0,0.0
15249,86.0,5.0,2577.54,31.0,13.0,6688.46
15251,70.0,10.0,9839.55,8.0,11.0,10484.99
15252,77.0,3.0,1362.63,35.0,2.0,740.78
15253,59.0,3.0,1136.89,15.0,5.0,918.1999999999999
15254,202.0,2.0,787.99,126.0,1.0,300.36
15255,52.0,8.0,2815.17,66.0,1.0,890.85
15259,168.0,4.0,1182.3799999999999,,0.0,0.0
15260,28.0,20.0,7377.46,99.0,5.0,1390.27
15261,37.0,3.0,1253.18,134.0,1.0,254.82
15262,36.0,2.0,239.87,323.0,1.0,178.95000000000002
15265,260.0,2.0,1839.52,150.0,2.0,1506.1200000000001
15266,35.0,4.0,732.91,337.0,1.0,119.3
15267,,0.0,0.0,21.0,5.0,1717.36
15268,134.0,3.0,961.9000000000001,,0.0,0.0
15269,36.0,2.0,816.56,23.0,1.0,408.8
15270,56.0,14.0,6145.37,15.0,7.0,2379.49
15271,21.0,10.0,2146.95,6.0,14.0,2381.59
15272,106.0,4.0,1309.01,56.0,2.0,721.94
15276,50.0,3.0,491.17,65.0,1.0,128.63
15278,217.0,4.0,496.15999999999997,,0.0,0.0
15279,10.0,5.0,1580.54,,0.0,0.0
15280,144.0,2.0,284.4,171.0,1.0,113.12
15281,34.0,7.0,6211.42,58.0,9.0,2332.15
15283,46.0,3.0,148.33,,0.0,0.0
15287,35.0,3.0,369.34000000000003,21.0,2.0,486.69
15288,21.0,6.0,1565.66,42.0,4.0,2140.87
15289,114.0,2.0,653.3100000000001,28.0,3.0,939.78
15290,15.0,9.0,2772.66,4.0,17.0,7723.62
15291,13.0,27.0,9498.36,25.0,12.0,3974.4
15296,76.0,6.0,6650.17,50.0,6.0,3672.86
15297,,0.0,0.0,9.0,3.0,641.94
15298,22.0,12.0,4659.47,1.0,11.0,4402.3
15299,28.0,6.0,3484.5299999999997,66.0,3.0,2072.0
15301,24.0,6.0,2533.09,50.0,11.0,4376.58
15303,221.0,2.0,650.16,289.0,1.0,574.02
15304,24.0,2.0,225.15,60.0,7.0,571.25
15306,156.0,6.0,2310.38,63.0,3.0,1174.35
15309,266.0,4.0,797.96,,0.0,0.0
15311,7.0,125.0,56698.68,0.0,82.0,57972.74
15312,10.0,9.0,2295.08,74.0,3.0,635.11
15314,69.0,2.0,492.47999999999996,198.0,1.0,327.97
15321,93.0,9.0,3961.42,70.0,3.0,2748.31
15323,218.0,3.0,434.6,,0.0,0.0
15325,51.0,7.0,1439.72,103.0,1.0,161.74
15326,265.0,4.0,1388.81,333.0,1.0,311.71
15329,30.0,8.0,1909.13,38.0,3.0,1049.7
15331,155.0,3.0,767.91,,0.0,0.0
15332,22.0,6.0,4892.68,,0.0,0.0
15334,,0.0,0.0,156.0,3.0,347.87
15339,77.0,5.0,1246.95,65.0,2.0,574.07
15344,,0.0,0.0,0.0,3.0,563.94
15346,81.0,2.0,343.7,332.0,1.0,252.42000000000002
15347,22.0,4.0,1162.0,,0.0,0.0
15351,25.0,4.0,1770.23,11.0,6.0,1659.99
15353,23.0,6.0,2336.0,254.0,1.0,458.47
15356,16.0,5.0,860.46,30.0,8.0,2379.11
15358,21.0,22.0,8703.210000000001,4.0,20.0,7722.65
15359,318.0,8.0,181.35,,0.0,0.0
15361,17.0,4.0,689.07,,0.0,0.0
15365,59.0,6.0,2242.81,25.0,7.0,2314.32
15366,14.0,6.0,1892.11,74.0,1.0,496.97
15367,74.0,7.0,3203.74,56.0,4.0,1877.59
15369,148.0,11.0,6251.26,,0.0,0.0
15370,66.0,1.0,1352.96,40.0,7.0,2386.05
15372,106.0,7.0,4009.66,136.0,1.0,2007.3999999999999
15373,15.0,7.0,1205.73,7.0,10.0,1878.81
15376,,0.0,0.0,39.0,3.0,1221.56
15377,38.0,4.0,1211.75,,0.0,0.0
15379,14.0,2.0,2666.01,168.0,6.0,2211.83
15380,21.0,7.0,1788.8,8.0,4.0,1460.16
15381,79.0,3.0,1293.72,213.0,2.0,596.85
15382,30.0,6.0,7777.84,14.0,6.0,5955.71
15384,15.0,3.0,1688.95,169.0,1.0,338.84
15385,48.0,2.0,625.2,39.0,1.0,316.88
15389,56.0,4.0,2233.8,171.0,1.0,500.0
15392,16.0,4.0,1715.07,4.0,3.0,1196.55
15393,223.0,3.0,659.48,15.0,2.0,231.86
15394,14.0,8.0,3690.92,9.0,3.0,1595.88
15399,,0.0,0.0,0.0,3.0,815.77
15400,76.0,3.0,586.1,91.0,5.0,716.2
15402,43.0,4.0,1203.77,148.0,2.0,626.35
15406,109.0,2.0,465.15999999999997,30.0,2.0,510.71000000000004
15407,,0.0,0.0,33.0,4.0,1046.74
15410,224.0,2.0,1234.88,83.0,8.0,3450.84
15411,,0.0,0.0,25.0,4.0,1348.93
15413,347.0,5.0,6798.72,,0.0,0.0
15414,,0.0,0.0,9.0,3.0,774.9000000000001
15416,134.0,3.0,588.5,64.0,4.0,3984.32
15420,90.0,6.0,743.0,,0.0,0.0
15421,41.0,6.0,2854.98,58.0,4.0,950.36
15422,35.0,5.0,1522.27,322.0,2.0,97.7
15423,237.0,2.0,223.39,37.0,1.0,43.5
15424,119.0,1.0,214.44,253.0,2.0,383.34
15425,56.0,4.0,1941.1200000000001,,0.0,0.0
15426,25.0,5.0,1134.85,18.0,4.0,1021.5
15427,,0.0,0.0,32.0,3.0,1430.54
15428,43.0,3.0,668.97,14.0,1.0,93.78
15434,30.0,6.0,1525.5800000000002,7.0,5.0,1041.48
15436,,0.0,0.0,11.0,3.0,1067.75
15439,60.0,4.0,1269.05,,0.0,0.0
15440,,0.0,0.0,54.0,3.0,383.68
15441,52.0,3.0,1254.21,,0.0,0.0
15443,130.0,7.0,1900.64,1.0,7.0,3213.59
15446,32.0,3.0,396.75,,0.0,0.0
15447,183.0,4.0,337.71000000000004,330.0,1.0,155.17
15449,,0.0,0.0,25.0,3.0,974.52
15452,46.0,3.0,1256.63,29.0,3.0,528.48
15453,,0.0,0.0,1.0,7.0,1371.77
15456,15.0,8.0,1888.15,282.0,2.0,203.37
15462,101.0,1.0,502.45,93.0,3.0,234.6
15465,15.0,16.0,5613.63,19.0,16.0,6486.7699999999995
15466,45.0,3.0,1225.93,84.0,1.0,334.53
15467,,0.0,0.0,8.0,3.0,524.88
15468,48.0,1.0,962.97,50.0,2.0,467.51
15469,94.0,1.0,335.7,49.0,2.0,538.55
15471,36.0,2.0,837.53,1.0,1.0,454.48
15473,100.0,1.0,274.8,13.0,7.0,1771.2
15476,36.0,4.0,2209.98,,0.0,0.0
15478,231.0,1.0,541.06,39.0,2.0,1399.92
15480,125.0,2.0,2686.75,115.0,1.0,905.5
15482,14.0,9.0,4086.04,15.0,9.0,10291.32
15483,41.0,6.0,585.42,160.0,4.0,225.26
15484,196.0,2.0,1061.69,0.0,4.0,3590.41
15485,29.0,5.0,3186.01,29.0,2.0,1624.91
15488,112.0,4.0,340.6,92.0,1.0,91.32000000000001
15489,56.0,5.0,1285.3300000000002,22.0,3.0,1134.28
15491,,0.0,0.0,94.0,6.0,3100.09
15493,45.0,4.0,2159.78,32.0,5.0,1953.41
15494,134.0,3.0,2422.02,20.0,2.0,1280.58
15497,38.0,7.0,7395.19,17.0,2.0,1262.2
15498,22.0,19.0,12633.18,2.0,25.0,12339.68
15500,,0.0,0.0,7.0,4.0,1131.56
15502,24.0,5.0,3548.34,15.0,7.0,5994.58
15504,176.0,3.0,338.62,80.0,1.0,52.83
15505,,0.0,0.0,52.0,5.0,3610.96
15506,37.0,3.0,1058.25,22.0,3.0,972.08
15508,,0.0,0.0,188.0,6.0,1000.27
15511,,0.0,0.0,11.0,5.0,900.53
15512,15.0,3.0,311.78,155.0,1.0,19.799999999999997
15513,21.0,18.0,12992.33,32.0,17.0,13444.720000000001
15514,16.0,11.0,4189.27,11.0,7.0,2199.01
15516,,0.0,0.0,44.0,3.0,62.43
15518,35.0,7.0,2268.44,63.0,8.0,1921.55
15521,56.0,8.0,4087.44,39.0,8.0,3000.2
15523,44.0,15.0,16847.18,83.0,1.0,412.01000000000005
15525,29.0,2.0,430.78,1.0,2.0,456.94
15527,10.0,16.0,3346.91,18.0,7.0,2207.13
15529,20.0,3.0,1142.52,22.0,9.0,3638.59
15530,168.0,1.0,311.37,21.0,4.0,1497.31
15532,14.0,7.0,2516.17,24.0,3.0,1201.03
15533,,0.0,0.0,18.0,3.0,807.57
15535,60.0,2.0,541.47,172.0,4.0,502.9
15538,193.0,6.0,3358.3999999999996,,0.0,0.0
15542,168.0,3.0,855.71,,0.0,0.0
15544,28.0,12.0,4615.72,8.0,8.0,3192.17
15547,18.0,13.0,5859.42,6.0,13.0,4143.23
15549,77.0,5.0,652.7,76.0,3.0,1677.71
15550,34.0,8.0,1635.42,3.0,4.0,575.63
15551,50.0,6.0,1243.75,36.0,1.0,436.06
15555,17.0,23.0,7430.4800000000005,11.0,13.0,3803.3
15561,39.0,4.0,1133.8,11.0,4.0,800.59
15562,7.0,3.0,671.4300000000001,,0.0,0.0
15563,14.0,4.0,1729.21,21.0,2.0,1091.25
15568,,0.0,0.0,2.0,3.0,758.29
15569,46.0,5.0,2207.74,103.0,5.0,1375.71
15570,13.0,16.0,5635.61,6.0,9.0,3100.88
15571,42.0,10.0,3241.92,11.0,4.0,650.4300000000001
15572,36.0,3.0,1431.78,4.0,7.0,2533.42
15573,274.0,3.0,597.23,31.0,2.0,583.24
15574,14.0,5.0,989.34,177.0,1.0,112.1
15577,379.0,2.0,137.15,150.0,3.0,258.88
15579,39.0,3.0,923.03,68.0,2.0,327.6
15580,32.0,8.0,1375.39,,0.0,0.0
15581,9.0,28.0,4111.59,155.0,6.0,393.57
15582,,0.0,0.0,24.0,3.0,682.9100000000001
15584,55.0,2.0,547.34,23.0,4.0,720.86
15586,248.0,3.0,1139.1,,0.0,0.0
15587,7.0,4.0,953.28,49.0,3.0,568.8000000000001
15589,,0.0,0.0,255.0,3.0,478.53000000000003
15590,38.0,5.0,1496.6,,0.0,0.0
15591,238.0,3.0,217.9,,0.0,0.0
15594,,0.0,0.0,15.0,5.0,1771.78
15596,21.0,5.0,1723.45,100.0,4.0,1004.27
15599,101.0,1.0,488.32,26.0,2.0,761.74
15600,84.0,4.0,1199.31,,0.0,0.0
15601,14.0,18.0,8651.630000000001,10.0,12.0,5540.11
15602,16.0,9.0,1992.64,7.0,7.0,1145.32
15605,29.0,5.0,738.57,35.0,4.0,1003.38
15606,46.0,8.0,2310.83,60.0,9.0,2920.16
15607,199.0,8.0,1604.21,336.0,1.0,104.76
15608,71.0,1.0,692.3,27.0,4.0,1093.68
15611,39.0,13.0,1405.83,9.0,11.0,1570.45
15614,93.0,4.0,3147.36,,0.0,0.0
15615,15.0,27.0,12055.42,9.0,20.0,9318.55
15617,52.0,3.0,828.5500000000001,,0.0,0.0
15618,,0.0,0.0,32.0,4.0,776.85
15620,14.0,2.0,813.67,56.0,2.0,1128.69
15621,,0.0,0.0,3.0,4.0,1293.03
15622,83.0,8.0,4143.05,42.0,9.0,3709.56
15623,49.0,7.0,2136.02,140.0,1.0,301.03
15624,,0.0,0.0,116.0,4.0,588.13
15625,32.0,5.0,1702.1399999999999,103.0,4.0,1534.26
15626,77.0,1.0,391.72,74.0,2.0,675.8
15628,22.0,9.0,2782.02,4.0,8.0,2551.06
15629,106.0,4.0,2240.9,,0.0,0.0
15630,300.0,1.0,295.05,44.0,2.0,1186.35
15632,,0.0,0.0,15.0,8.0,3285.31
15633,165.0,13.0,4335.96,,0.0,0.0
15636,93.0,2.0,719.82,89.0,2.0,724.76
15637,69.0,4.0,574.23,52.0,1.0,223.36
15638,34.0,6.0,2265.2,,0.0,0.0
15639,107.0,2.0,639.76,133.0,1.0,425.32
15640,11.0,17.0,13755.14,3.0,12.0,9704.37
15641,15.0,9.0,3766.7200000000003,104.0,3.0,1578.83
15643,,0.0,0.0,191.0,3.0,664.0
15644,,0.0,0.0,165.0,4.0,803.54
15645,70.0,2.0,443.16,18.0,1.0,611.59
15646,28.0,3.0,526.97,157.0,2.0,257.84000000000003
15649,23.0,3.0,1354.35,335.0,1.0,306.0
15651,76.0,2.0,612.76,36.0,3.0,646.3
15652,43.0,4.0,1068.2,90.0,1.0,337.74
15656,,0.0,0.0,44.0,4.0,748.5
15658,28.0,4.0,1399.3700000000001,189.0,4.0,717.9
15659,42.0,2.0,226.04,43.0,1.0,306.45
15660,21.0,7.0,1212.13,24.0,8.0,1391.56
15661,35.0,6.0,906.15,316.0,2.0,309.8
15664,105.0,3.0,845.1,50.0,1.0,386.43
15665,67.0,3.0,1764.86,167.0,2.0,2222.21
15669,,0.0,0.0,39.0,4.0,684.34
15671,,0.0,0.0,18.0,7.0,2657.13
15673,107.0,5.0,3478.09,87.0,4.0,2726.23
15674,73.0,8.0,4501.63,72.0,4.0,2111.89
15675,60.0,1.0,218.35,80.0,3.0,323.69
15676,,0.0,0.0,18.0,3.0,3435.76
15677,77.0,2.0,648.4,48.0,1.0,657.23
15678,51.0,2.0,1473.24,52.0,1.0,352.7
15679,,0.0,0.0,23.0,4.0,781.28
15680,22.0,8.0,3173.9,8.0,2.0,854.79
15681,35.0,9.0,1563.54,24.0,5.0,1426.16
15684,203.0,3.0,173.95,,0.0,0.0
15687,,0.0,0.0,8.0,9.0,2993.1
15689,17.0,2.0,370.43,119.0,1.0,150.6
15691,50.0,3.0,434.5,251.0,1.0,136.8
15694,21.0,12.0,4331.41,0.0,11.0,5632.07
15695,253.0,2.0,721.06,266.0,2.0,409.98
15696,79.0,5.0,1170.1100000000001,32.0,8.0,2711.11
15701,,0.0,0.0,1.0,4.0,1529.0
15704,158.0,2.0,1441.04,139.0,4.0,2293.62
15706,,0.0,0.0,63.0,4.0,1060.56
15707,,0.0,0.0,34.0,4.0,916.98
15708,25.0,3.0,969.19,40.0,6.0,2917.96
15712,35.0,7.0,2400.05,8.0,5.0,1072.3600000000001
15713,22.0,3.0,654.09,142.0,1.0,185.55
15714,109.0,3.0,453.93,11.0,2.0,330.03000000000003
15715,211.0,5.0,658.02,,0.0,0.0
15716,25.0,8.0,1911.03,145.0,3.0,571.71
15717,77.0,4.0,456.70000000000005,233.0,1.0,150.3
15719,37.0,18.0,5165.9,32.0,13.0,5028.42
15722,101.0,6.0,3022.79,35.0,5.0,2211.21
15723,20.0,4.0,930.7,,0.0,0.0
15724,56.0,1.0,92.6,200.0,2.0,218.25
15727,15.0,9.0,5729.6,16.0,6.0,3642.11
15729,56.0,2.0,107.55000000000001,212.0,1.0,85.0
15730,37.0,2.0,605.7,65.0,3.0,1120.88
15732,28.0,9.0,1387.95,211.0,1.0,156.02
15734,92.0,2.0,923.85,114.0,2.0,1339.45
15737,,0.0,0.0,14.0,8.0,1188.1200000000001
15738,28.0,26.0,8560.550000000001,18.0,15.0,4482.77
15743,,0.0,0.0,15.0,4.0,775.96
15745,,0.0,0.0,18.0,4.0,1094.59
15747,31.0,6.0,1553.17,12.0,3.0,946.64
15748,105.0,2.0,465.45000000000005,39.0,1.0,144.36
15749,,0.0,0.0,234.0,3.0,44534.3
15750,22.0,12.0,4330.46,2.0,6.0,2122.53
15751,116.0,11.0,1380.44,,0.0,0.0
15752,28.0,3.0,1557.96,39.0,6.0,2366.95
15754,149.0,6.0,2579.04,50.0,3.0,458.57
15755,35.0,11.0,3628.87,9.0,6.0,2364.25
15756,,0.0,0.0,60.0,4.0,528.01
15757,42.0,4.0,2225.94,65.0,2.0,714.42
15759,14.0,5.0,675.13,217.0,2.0,155.8
15764,90.0,2.0,1223.1100000000001,87.0,6.0,3279.97
15766,112.0,2.0,516.0,63.0,1.0,315.06
15768,132.0,31.0,14687.06,115.0,3.0,621.8299999999999
15769,27.0,21.0,32451.6,6.0,25.0,56160.92
15771,260.0,3.0,1006.54,,0.0,0.0
15774,74.0,5.0,1016.29,68.0,1.0,270.8
15777,17.0,4.0,1081.05,240.0,3.0,681.56
15780,13.0,1.0,177.15,183.0,2.0,298.13
15781,,0.0,0.0,24.0,3.0,345.46
15782,86.0,1.0,1399.36,9.0,3.0,2614.7400000000002
15785,35.0,11.0,3640.96,32.0,5.0,2328.9700000000003
15786,73.0,2.0,3582.62,45.0,3.0,4919.0
15787,,0.0,0.0,25.0,3.0,933.26
15789,14.0,6.0,1962.01,,0.0,0.0
15791,185.0,3.0,1995.65,43.0,2.0,1612.69
15793,34.0,5.0,1433.96,14.0,3.0,965.61
15795,86.0,7.0,1369.8600000000001,149.0,1.0,610.01
15796,30.0,9.0,2463.02,0.0,8.0,2707.61
15797,237.0,2.0,613.6800000000001,112.0,3.0,2192.4
15798,148.0,3.0,1535.37,,0.0,0.0
15799,74.0,1.0,537.1999999999999,75.0,3.0,884.14
15800,109.0,5.0,530.18,106.0,2.0,696.89
15801,,0.0,0.0,45.0,3.0,1063.95
15803,101.0,3.0,1513.84,50.0,1.0,415.82000000000005
15804,,0.0,0.0,0.0,13.0,4206.39
15805,20.0,14.0,5031.55,22.0,16.0,5117.38
15806,,0.0,0.0,45.0,3.0,784.58
15807,64.0,2.0,913.62,49.0,3.0,903.9
15808,17.0,19.0,15710.43,305.0,2.0,1469.82
15809,115.0,2.0,758.67,35.0,5.0,515.77
15810,42.0,4.0,1607.06,78.0,4.0,1391.98
15811,13.0,3.0,1612.73,21.0,4.0,1779.82
15812,91.0,7.0,3400.33,106.0,5.0,1801.14
15814,49.0,2.0,689.11,16.0,4.0,1945.33
15815,,0.0,0.0,63.0,5.0,2100.6
15817,76.0,3.0,2766.4,,0.0,0.0
15819,87.0,6.0,2029.34,48.0,4.0,1905.45
15822,15.0,5.0,1394.79,2.0,1.0,445.27
15826,224.0,1.0,943.97,55.0,3.0,1654.31
15827,28.0,16.0,1957.98,72.0,12.0,1645.16
15831,,0.0,0.0,57.0,3.0,794.64
15834,32.0,3.0,1539.24,69.0,4.0,2222.65
15835,,0.0,0.0,43.0,4.0,954.09
15838,23.0,16.0,40519.92,10.0,18.0,32685.58
15839,,0.0,0.0,32.0,3.0,1048.49
15841,42.0,5.0,1518.35,72.0,4.0,1224.06
15845,192.0,3.0,714.51,17.0,8.0,3711.77
15847,84.0,3.0,433.3,37.0,2.0,389.27
15850,32.0,4.0,771.87,18.0,2.0,234.88
15852,182.0,1.0,96.55,186.0,2.0,160.71
15854,17.0,10.0,2839.26,3.0,11.0,2739.02
15855,132.0,1.0,340.48,136.0,5.0,712.24
15856,7.0,28.0,19413.62,3.0,24.0,12861.07
15858,23.0,9.0,2508.77,15.0,4.0,1043.64
15860,24.0,10.0,1496.3,40.0,7.0,862.5
15861,112.0,4.0,1213.98,11.0,8.0,3146.92
15862,29.0,10.0,2028.49,7.0,3.0,478.65
15863,273.0,3.0,286.26,25.0,2.0,68.84
15864,37.0,1.0,244.44000000000003,21.0,6.0,1936.3200000000002
15865,69.0,2.0,1346.29,40.0,3.0,895.13
15867,10.0,19.0,5622.24,4.0,12.0,3247.63
15869,282.0,1.0,171.47,276.0,2.0,149.64
15870,52.0,3.0,506.02,32.0,1.0,351.44
15872,34.0,2.0,413.0,14.0,2.0,316.25
15873,155.0,4.0,313.91999999999996,,0.0,0.0
15874,43.0,14.0,6878.88,63.0,7.0,4405.88
15879,60.0,4.0,1137.8,,0.0,0.0
15881,17.0,2.0,155.25,311.0,3.0,346.14
15882,24.0,6.0,977.34,198.0,2.0,145.04000000000002
15885,39.0,12.0,1572.47,92.0,1.0,349.35
15886,72.0,3.0,871.78,59.0,1.0,181.09
15887,62.0,3.0,1027.15,,0.0,0.0
15888,56.0,2.0,260.85,80.0,1.0,162.64
15889,25.0,7.0,1274.95,156.0,1.0,132.1
15890,50.0,5.0,535.65,,0.0,0.0
15898,23.0,22.0,4125.51,0.0,3.0,867.19
15900,69.0,3.0,549.29,23.0,1.0,337.28
15901,107.0,3.0,318.14,16.0,3.0,349.75
15903,34.0,5.0,3813.0800000000004,9.0,7.0,5126.76
15906,30.0,3.0,962.5,19.0,7.0,1567.69
15907,,0.0,0.0,3.0,3.0,881.87
15910,56.0,7.0,1432.29,0.0,8.0,1228.88
15911,279.0,8.0,1683.79,,0.0,0.0
15912,92.0,7.0,810.08,177.0,2.0,264.62
15916,22.0,7.0,1874.83,15.0,6.0,1270.41
15917,262.0,4.0,407.07,247.0,1.0,123.1
15918,287.0,1.0,248.65,190.0,2.0,334.23
15920,80.0,5.0,401.64,153.0,3.0,163.55
15921,52.0,3.0,442.58,172.0,1.0,323.03000000000003
15932,,0.0,0.0,3.0,8.0,2495.87
15933,,0.0,0.0,20.0,3.0,1107.46
15938,112.0,4.0,330.23,111.0,5.0,404.58
15939,30.0,1.0,2904.83,89.0,14.0,6100.01
15944,49.0,3.0,1839.1399999999999,276.0,1.0,325.1
15945,21.0,4.0,646.27,,0.0,0.0
15946,158.0,3.0,2304.18,,0.0,0.0
15948,80.0,1.0,553.85,7.0,2.0,955.24
15950,15.0,7.0,5805.02,31.0,3.0,1315.89
15951,37.0,1.0,304.95,8.0,2.0,708.22
15952,,0.0,0.0,33.0,4.0,781.91
15953,25.0,11.0,1990.8,14.0,7.0,1449.54
15955,28.0,9.0,4242.1,23.0,13.0,3843.88
15957,76.0,2.0,492.36,31.0,1.0,428.89
15958,59.0,3.0,357.77,73.0,1.0,104.35
15959,338.0,3.0,542.89,,0.0,0.0
15960,30.0,4.0,410.95,,0.0,0.0
15965,23.0,10.0,2119.26,16.0,3.0,652.6800000000001
15967,35.0,10.0,2568.32,22.0,2.0,397.68
15969,81.0,2.0,460.95,2.0,3.0,666.1
15971,41.0,6.0,1702.98,17.0,12.0,4194.9
15972,112.0,5.0,1769.33,,0.0,0.0
15974,,0.0,0.0,38.0,7.0,3442.15
15976,66.0,4.0,1252.67,164.0,2.0,427.64
15978,88.0,2.0,2180.64,76.0,1.0,1098.78
15980,146.0,4.0,4144.82,88.0,3.0,2398.86
15981,57.0,13.0,5954.29,24.0,8.0,3408.48
15983,16.0,7.0,2783.62,21.0,1.0,326.75
15984,24.0,21.0,5735.09,2.0,9.0,2657.93
15985,92.0,5.0,1572.8600000000001,122.0,2.0,1142.42
15987,24.0,2.0,216.7,11.0,6.0,1319.29
15988,207.0,2.0,579.61,18.0,1.0,156.78
15990,150.0,5.0,1205.64,43.0,2.0,792.11
15992,52.0,2.0,854.61,3.0,1.0,41.989999999999995
15993,,0.0,0.0,8.0,7.0,2768.97
15994,67.0,2.0,761.4100000000001,54.0,1.0,414.27
15996,22.0,2.0,617.07,87.0,5.0,769.33
15998,18.0,12.0,6057.31,36.0,4.0,2216.83
16000,,0.0,0.0,2.0,3.0,12393.7
16003,15.0,6.0,4059.46,29.0,4.0,1554.3700000000001
16004,130.0,5.0,2146.39,,0.0,0.0
